451197442	20150715	201507	2015	2015.5342	SPY	INTELLIGENCE						SPY			SYR	SYRIA	SYR								0	061	061	06	2	6.4	2	1	2	-2.36065573770492	1	Iraq	IZ	IZ		33	44	IZ	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	20150722060000	http://circuitwall.com/attack-plotted-with-explosive-clothes/
451197443	20150715	201507	2015	2015.5342	SPY	INTELLIGENCE						SPY			SYR	SYRIA	SYR								0	061	061	06	2	6.4	1	1	1	-2.36065573770492	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	20150722060000	http://circuitwall.com/attack-plotted-with-explosive-clothes/
451197444	20150715	201507	2015	2015.5342	UKR	KYIV	UKR								AUSGOV	VICTORIA	AUS					GOV			1	043	043	04	1	2.8	7	1	7	-2.64150943396226	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20150722060000	http://www.freenewspos.com/en/home-news-article/c/4356092/John-Kerry/us-secretary-of-state-john-kerry-l-british-foreign-secretary-philip-hammond-c-and-russian-foreign-minister-sergey-lavrov-r-sit-around-the
451197445	20150715	201507	2015	2015.5342	UKR	KYIV	UKR								AUSGOV	VICTORIA	AUS					GOV			1	043	043	04	1	2.8	1	1	1	-2.64150943396226	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	France	FR	FR		46	2	FR	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20150722060000	http://www.freenewspos.com/en/home-news-article/c/4356092/John-Kerry/us-secretary-of-state-john-kerry-l-british-foreign-secretary-philip-hammond-c-and-russian-foreign-minister-sergey-lavrov-r-sit-around-the
451197446	20150715	201507	2015	2015.5342	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	010	010	01	1	0.0	1	1	1	-2.05128205128205	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	20150722060000	http://tn.chalkbeat.org/2015/07/21/a-charter-schools-possible-closure-raises-questions-about-oversight/
451197447	20150715	201507	2015	2015.5342	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	010	010	01	1	0.0	1	1	1	-2.05128205128205	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	20150722060000	http://tn.chalkbeat.org/2015/07/21/a-charter-schools-possible-closure-raises-questions-about-oversight/
451197448	20150715	201507	2015	2015.5342	USA	UNITED STATES	USA								GBR	BRITISH	GBR								1	040	040	04	1	1.0	4	1	4	-1.35685210312076	3	Cape Coral, Florida, United States	US	USFL	FL071	26.5629	-81.9495	279997	3	Cape Coral, Florida, United States	US	USFL		26.5629	-81.9495	279997	3	Cape Coral, Florida, United States	US	USFL		26.5629	-81.9495	279997	20150722060000	http://www.fort-myers-beach-observer.com/page/content.detail/id/527730/Kiker-reacts-to-County-BP-Oil-settlement.html
451197449	20150721	201507	2015	2015.5507	BUS	AIRLINE						BUS			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-3.51941747572815	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20150722060000	http://integrated.processmyquote.com/civil-court-cases-face-possible-delays-due-to-government-shutdown/
451197450	20150721	201507	2015	2015.5507	JUD	JUDGE						JUD			BUS	AIRLINE						BUS			0	120	120	12	3	-4.0	8	1	8	-3.51941747572815	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20150722060000	http://integrated.processmyquote.com/civil-court-cases-face-possible-delays-due-to-government-shutdown/
451197451	20150721	201507	2015	2015.5507	USA	UNITED STATES	USA								USAMED	THE ASSOCIATED PRESS	USA					MED			1	013	013	01	1	0.4	4	1	4	0.84033613445378	3	Franklin Mountains, Texas, United States	US	USTX	TX141	31.9029	-106.494	897369	3	Franklin Mountains, Texas, United States	US	USTX		31.9029	-106.494	897369	3	Franklin Mountains, Texas, United States	US	USTX		31.9029	-106.494	897369	20150722060000	http://www.todayonline.com/entertainment/arts/archie-cartoonist-tom-moore-dies-his-native-el-paso
451197452	20150721	201507	2015	2015.5507	USAJUD	UNITED STATES	USA					JUD			BUS	AIRLINE						BUS			0	120	120	12	3	-4.0	2	1	2	-3.51941747572815	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20150722060000	http://integrated.processmyquote.com/civil-court-cases-face-possible-delays-due-to-government-shutdown/
451197453	20150721	201507	2015	2015.5507	USAMIL	THE US	USA					MIL			USAMED	THE ASSOCIATED PRESS	USA					MED			1	013	013	01	1	0.4	2	1	2	0.84033613445378	3	Franklin Mountains, Texas, United States	US	USTX	TX141	31.9029	-106.494	897369	3	Franklin Mountains, Texas, United States	US	USTX		31.9029	-106.494	897369	3	Franklin Mountains, Texas, United States	US	USTX		31.9029	-106.494	897369	20150722060000	http://www.todayonline.com/entertainment/arts/archie-cartoonist-tom-moore-dies-his-native-el-paso
451197454	20150722	201507	2015	2015.5534											AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	1	4	0	0								1	Antarctica	AY	AY		-85.6221	32.3438	AY	1	Antarctica	AY	AY		-85.6221	32.3438	AY	20150722060000	http://www.tvfanatic.com/2015/07/zoo-season-1-episode-4-review-pack-mentality/
451197455	20150722	201507	2015	2015.5534											AFR	AFRICA	AFR								1	042	042	04	1	1.9	6	1	6	0	0								1	Slovenia	SI	SI		46	15	SI	1	Slovenia	SI	SI		46	15	SI	20150722060000	http://www.tvfanatic.com/2015/07/zoo-season-1-episode-4-review-pack-mentality/
451197456	20150722	201507	2015	2015.5534											AFR	AFRICA	AFR								1	043	043	04	1	2.8	10	1	10	2.4340770791075	0								1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	20150722060000	http://www.swapacd.com/Mike-Stern-Big-Neighborhood/cd/1623121/
451197457	20150722	201507	2015	2015.5534											AUS	AUSTRALIA	AUS								1	031	031	03	1	5.2	4	1	4	-2.1505376344086	0								4	Coober Pedy, South Australia, Australia	AS	AS05	5268	-28.9974	134.759	-1566819	4	Coober Pedy, South Australia, Australia	AS	AS05	5268	-28.9974	134.759	-1566819	20150722060000	http://www.abc.net.au/news/2015-07-22/bgc-contracting-announces-125-job-losses-at-sa-mine-sites/6640044
451197458	20150722	201507	2015	2015.5534											AUS	AUSTRALIA	AUS								1	031	031	03	1	5.2	4	1	4	-2.1505376344086	0								4	Iron Knob, South Australia, Australia	AS	AS05	154707	-32.733	137.151	-1579608	4	Whyalla, South Australia, Australia	AS	AS05	5322	-33.0327	137.565	-1609460	20150722060000	http://www.abc.net.au/news/2015-07-22/bgc-contracting-announces-125-job-losses-at-sa-mine-sites/6640044
451197459	20150722	201507	2015	2015.5534											AUS	AUSTRALIAN	AUS								0	036	036	03	1	4.0	5	1	5	-5.30303030303031	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20150722060000	http://www.abc.net.au/worldtoday/content/2015/s4278616.htm
